LigandID,name,nHBAcc,nHBDon,Lipinski,SLogP,MW,pIC50,MW_violent,LogP_violent,NumHDonors_violent,NumHAcceptors_violent,Ro5_violent,SLogP_violent,nHBDon_violent,nHBAcc_violent,predicted_pic50,Residual,StdResidual
CHEMBL3651696,CCCS(=O)(=O)Nc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccnc(NC[C@H](C)NC(=O)OC)n2)c1F,8,4,0,4.278400000000003,547.237701788001,9.42,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,9.41995782537071,4.2174629289348786e-05,0.0
CHEMBL3956846,O=c1oc2ccccc2c(N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c1CO,5,1,1,3.9187000000000034,404.0694477960005,5.59,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.239087747434914,0.3509122525650863,0.96
CHEMBL3932357,Nc1cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)cc(C(F)(F)F)c1,5,4,0,5.606500000000002,489.1424023480005,8.15,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.827013027685369,0.3229869723146317,0.89
CHEMBL3951027,Cc1ccc(NC(=O)c2cccc(C3(C#N)CC3)c2Cl)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)n1,8,1,0,4.5861000000000045,558.214616532001,8.52,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.354934824005383,0.16506517599461645,0.45
CHEMBL3643301,CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Nc3ncnc4c(N)ncnc34)c2)c1,8,3,1,3.799080000000001,424.1760072600007,7.52,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.84761304310289,-0.3276130431028905,-0.9
CHEMBL3901260,Nc1cc(Cl)cc(N2C(=O)c3ccccc3C2(O)c2ccc3c(c2)NC(=O)CO3)c1,5,3,1,3.1069000000000004,421.0829336720004,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.81990053056294,0.18009946943706012,0.49
CHEMBL3929084,N#Cc1ccc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2)cc1C(F)(F)F,5,3,0,5.7568800000000016,481.1361740960005,7.89,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.610599002290923,0.279400997709077,0.77
CHEMBL1667907,CCOC(=O)c1oc2cnccc2c1Nc1ccc2c(O)c(F)ccc2c1,6,2,1,4.746000000000003,366.1015851800004,8.52,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.54151526136098,-0.02151526136097992,-0.06
CHEMBL3697900,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2cnc(NC3CCOC3)nc12,10,3,1,4.210420000000002,488.22843675600086,9.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.742855700485427,0.2571442995145734,0.71
CHEMBL443770,CC(=O)Nc1ccc(Oc2cncc(Nc3cccc(-c4cnco4)c3)n2)c2ccccc12,7,2,0,5.779100000000004,437.1487894680005,6.51,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.308977044099923,0.20102295590007646,0.55
CHEMBL584942,CN(C)C(=O)N1C2CCC1CC(c1ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn13)C2,6,1,1,4.726600000000003,492.2386075160009,8.19,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.10232346839629,0.0876765316037087,0.24
CHEMBL3986475,CC(C)(C)OC(=O)N1CCC(CN2C(=O)c3ccccc3C2(O)c2ccc3c(c2)NC(=O)CO3)CC1,6,2,1,3.3138000000000014,493.2212857120009,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.217880090050426,-0.21788009005042586,-0.6
CHEMBL3943985,O=[SH](=O)Nc1ccc(-c2ccc3ncnc(Nc4cccc5[nH]ncc45)c3c2)cc1,6,4,1,3.855000000000001,416.10554475200047,6.470000000000001,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.476451955652754,-0.006451955652753583,-0.02
CHEMBL3965770,Cc1cc(Oc2ccnc(NC(=O)C3CC3)c2)ncc1NC(=O)Nc1cc(C(C)(F)F)ccc1F,5,3,0,5.820620000000004,485.1674742240006,8.21,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.918859588642374,0.2911404113576266,0.8
CHEMBL549619,CCOC(=O)c1cnn2c(-c3cccc(NC(=O)c4cccc(OC(F)(F)F)c4)c3)ccnc12,7,1,1,4.723900000000003,470.1201896840005,5.8,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.317406275363745,0.4825937246362546,1.33
CHEMBL3694136,CC(C)(C)c1cc(NC(=O)c2ccc(Cl)c(Nc3ncnc4cnc(N5CCCCC5)nc34)c2)no1,9,2,0,5.344900000000005,506.19454978400086,8.4,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.183142140058173,0.21685785994182716,0.6
CHEMBL4286889,S=C(Nc1ccccc1)N1N=C(c2cccs2)CC1c1ccc2c(c1)OCCO2,5,1,0,5.067400000000004,421.0918688480005,5.28,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,4.969703436854733,0.31029656314526743,0.85
CHEMBL1822104,O=C(Nc1cnc2[nH]ccc2c1)c1c(F)ccc(NS(=O)(=O)CCC(F)(F)F)c1F,4,3,1,3.7875000000000014,448.0628523760003,7.48,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.1644402953825,0.3155597046175007,0.87
CHEMBL3915517,COc1cc(Nc2nc3cc(C4(OC)c5ccccc5C(=O)N4Cc4ccccc4)ccc3[nH]2)cc(OC)c1,6,2,0,5.827200000000005,520.2110553760008,5.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,5.059637975455233,-0.059637975455233416,-0.16
CHEMBL3921105,Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)cnn1,6,1,1,3.954720000000002,443.1569095400006,8.16,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.097437147521875,0.06256285247812521,0.17
CHEMBL599439,O=c1[nH]c2cccc(Oc3ccc(NS(=O)(=O)c4ccc(Cl)c(C(F)(F)F)c4)cc3)c2[nH]1,4,3,0,5.121500000000002,483.0267392360004,4.0,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,4.180503771542785,-0.18050377154278507,-0.5
CHEMBL3641069,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N5CCCN(C)CC5)nc34)c2)cc1C(F)(F)F,9,2,0,4.893420000000004,566.2365568280009,9.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.715867669911516,0.28413233008848415,0.78
CHEMBL3897780,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)cnn1,5,1,1,4.559720000000004,442.16166057200064,8.58,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.474535917615688,0.10546408238431226,0.29
CHEMBL3964820,CCn1cc(-c2cc(NC(=O)c3cccc(C(F)(F)F)c3)cnc2C)cc(N2CCOCC2)c1=O,6,1,1,4.346320000000004,486.1878753200007,7.8,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.932881403688357,-0.13288140368835677,-0.36
CHEMBL520625,COc1cc(Nc2cncc(Oc3ccc(C(C)=O)cc3)n2)cc(OC)c1OC,8,1,1,4.240900000000003,395.1481207720006,4.47,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.712080406750917,-0.24208040675091702,-0.66
CHEMBL3921943,O=S(=O)(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1ccccc1Cl,7,3,0,4.890900000000002,513.0586278080004,7.52,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.184040069107846,0.3359599308921535,0.92
CHEMBL3916539,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,6,1,1,4.250800000000004,470.2317908200008,8.54,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.17199270324532,0.3680072967546799,1.01
CHEMBL447317,CNC(=N)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,6,2,1,3.573570000000002,457.15724597600064,5.1,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.154072215743018,-0.05407221574301868,-0.15
CHEMBL3641100,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2cnc(N3CCN4CCCC4C3)nc12,10,2,0,4.294020000000002,527.275721296001,8.52,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.318431863982996,0.20156813601700385,0.55
CHEMBL1688869,NCc1cc(NC(=O)[C@H]2CCc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)cc3C2)cc(C(F)(F)F)c1,5,3,0,5.443500000000005,524.2035253840007,8.3,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.136793083411552,0.16320691658844844,0.45
CHEMBL3980569,O=S(=O)(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1ccc(C(F)(F)F)cc1,7,3,0,5.256300000000002,547.0849847880005,7.52,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.102172112051366,0.4178278879486337,1.15
CHEMBL570443,OCCN1C2CCC1CC(c1ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn13)C2,7,2,1,4.037300000000002,465.22770848400086,7.64,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.899528612191927,-0.2595286121919269,-0.71
CHEMBL516808,CC(=O)c1c(C)nn2c3ccccc3n(CCN3CCOCC3)c12,6,0,1,2.13222,326.1742759440006,4.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.432753706965895,-0.43275370696589466,-1.19
CHEMBL3697737,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12,8,2,1,2.11582,418.2229574520008,4.82,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.985033821196989,-0.16503382119698884,-0.45
CHEMBL3813957,CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)c1,9,2,0,3.323700000000001,555.1763246560008,5.89,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.2310909810258455,-0.3410909810258458,-0.94
CHEMBL3967576,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2Cl)n1,9,3,0,4.4227000000000025,555.1222287040007,8.22,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.928367853776424,0.29163214622357625,0.8
CHEMBL4211715,O=C(c1c(F)ccc(NS(=O)(=O)N2CC[C@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12,6,2,0,4.107000000000003,542.1347941920008,8.440000000000001,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.721850322740649,0.7181496772593521,1.97
CHEMBL1213973,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1,7,3,0,7.026240000000006,532.269907644001,6.38,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.885437209240653,-0.5054372092406529,-1.39
CHEMBL3935590,CC(C)c1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3c(c2)NC(=O)CO3)c1,4,2,1,3.9947000000000017,414.1579571840006,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.416766595389223,0.5832334046107768,1.6
CHEMBL3970406,O=C1CCc2c(Oc3ccc4c(c3)C3C(O4)C3c3nc(-c4ccccc4)c[nH]3)ccnc2N1,5,2,1,4.790700000000004,436.15354050000064,9.14,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.5150762076945,0.6249237923055002,1.72
CHEMBL4855081,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C)c3)cc2)ncn1,5,3,1,4.263020000000002,349.15387484800056,5.7,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.587774909855325,0.1122250901446753,0.31
CHEMBL3729055,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3ccccn23)c1F,5,2,1,3.530800000000001,410.0615672720005,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.326395208016932,-0.32639520801693234,-0.9
CHEMBL482929,COc1cc(Nc2cncc(Oc3cccc(Cl)c3)n2)cc(OC)c1OC,7,1,1,4.691700000000004,387.0985837360005,4.44,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.580964135712186,-0.1409641357121858,-0.39
CHEMBL3943552,CNC(=O)c1cc(Oc2ccc3c(c2)C2C(O3)C2c2nc3ccc(C(F)(F)F)cc3[nH]2)ccn1,5,2,1,4.770600000000003,466.12527506400056,7.25,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.995712210024741,0.25428778997525914,0.7
CHEMBL3697729,Cc1ccc(C(=O)NC2CCCCC2)cc1Nc1ncnc2cnc(N3CCCN(C)CC3)nc12,8,2,1,3.6762200000000025,474.2855577080011,4.82,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.944068809426576,-0.12406880942657583,-0.34
CHEMBL2165052,Cc1nc(N)nc(-c2cccnc2Nc2cccc(O)c2)n1,7,3,1,2.27342,294.1229090680004,6.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.250749619983602,-0.2507496199836021,-0.69
CHEMBL500151,COc1cc(Nc2cncc(-c3ccc(O)cc3)n2)cc(OC)c1OC,7,2,1,3.6186000000000016,353.13755608800045,4.74,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.181421858749639,-0.4414218587496386,-1.21
CHEMBL1780163,Cn1cc(N)c(-c2ccncc2)n1,4,1,1,1.0642999999999998,174.09054632,6.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.72746813527335,0.27253186472665014,0.75
CHEMBL3975807,CNC(=O)c1cc(Oc2ccc(C(=O)/C=C/c3cccc(Br)c3)cc2)ccn1,4,1,1,4.892100000000004,436.0422545040005,5.54,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.85808794129149,-0.3180879412914903,-0.87
CHEMBL3909936,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3[C@@H](C)c3ccccc3)ccc2[nH]1,5,3,1,4.151600000000002,442.1641051840007,6.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.502168716379508,-0.5021687163795079,-1.38
CHEMBL598856,O=C(Nc1cccc(Oc2cccc3[nH]c(=O)[nH]c23)c1)c1ccnn1-c1ccccc1,5,3,1,4.086500000000002,411.1331394040005,4.02,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.341973338054099,-0.3219733380540992,-0.88
CHEMBL3971958,O=C1COc2ccc(C3(O)c4ccccc4C(=O)N3CCc3ccccc3)cc2N1,4,2,1,2.9094000000000007,400.14230712000057,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.060696444454652,-0.06069644445465183,-0.17
CHEMBL199355,CC(=O)Nc1cccc(-c2cncc(Nc3cccc(OCCN)c3)n2)c1,6,3,1,3.1831000000000005,363.1695249120006,5.35,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.122008017609343,0.2279919823906562,0.63
CHEMBL3922123,CC(C)OC(=O)Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cccc(Cl)c3F)cc2[nH]1,5,3,0,5.166100000000003,494.1157110200006,7.0,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.934970702631286,0.06502929736871366,0.18
CHEMBL3899554,O=C(CCCN1CCCC1)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1,5,3,0,4.2268000000000026,509.24268985200086,7.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.931420263648414,0.06857973635158565,0.19
CHEMBL3909992,Cc1cc(Oc2ccnc(NC(=O)C3CC3)c2)ccc1NC(=O)Nc1cccc(C(F)(F)F)c1,4,3,0,6.193620000000003,470.1565751920006,8.17,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.766392920546094,0.4036070794539057,1.11
CHEMBL3582441,O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,8,1,0,3.478500000000002,501.22885135600086,5.21,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,5.421932109416642,-0.21193210941664198,-0.58
CHEMBL3897700,CCCc1ccc(-c2cnc3[nH]cc(C(=O)c4c(F)ccc(NS(=O)(=O)CCC)c4F)c3c2)cn1,5,2,0,5.238300000000004,498.1537180680006,8.0,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.742040411110097,0.25795958888990267,0.71
CHEMBL4471993,CCNC(=O)c1cc(Oc2ccc(NC(=O)c3ccc(Cl)c(C(F)(F)F)c3)cc2)ccc1N,4,3,0,5.735300000000004,477.1067038080005,6.45,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.653689496845787,-0.20368949684578652,-0.56
CHEMBL502816,CCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,5,1,1,3.7565000000000017,318.1480611960005,9.24,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,9.163598482470166,0.0764015175298347,0.21
CHEMBL257986,CC(C)(C)NC(=O)NCCNc1nccc(-c2[nH]c(C3CC3)nc2-c2ccccc2Cl)n1,5,4,1,4.574100000000003,453.2043861960008,7.08,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.222111248891081,-0.14211124889108095,-0.39
CHEMBL3952726,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)nc1)Nc1ccc(Cl)c(C(F)(F)F)c1,5,3,0,5.933600000000002,491.0972017440005,7.71,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.800051253989129,-0.09005125398912917,-0.25
CHEMBL1824074,COc1cccc(NC(=O)Nc2cccc(Oc3ncnc4cc(OC)c(OC)cc34)c2)c1,7,2,0,5.091900000000004,446.1590198040006,5.0,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,5.113435892889876,-0.11343589288987577,-0.31
CHEMBL3661276,COc1cc(-c2ccc3nccc(Nc4cccc(O)c4)c3c2)ccc1O,5,3,0,5.065200000000004,358.1317424360005,7.66,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.280076410957298,0.3799235890427024,1.04
CHEMBL3643284,Cc1ccc(NS(=O)(=O)C(C)C)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12,9,2,1,2.3737200000000005,456.2055931360009,7.31,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.246270235302848,1.0637297646971513,2.92
CHEMBL3689918,CN1CCN(c2nc(N)c3ncnc(Nc4cccc(C(=O)Nc5cccc(C(F)(F)F)c5)c4)c3n2)CC1,9,3,0,3.768500000000001,523.2055910480007,7.24,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.651958280216348,-0.41195828021634817,-1.13
CHEMBL3641118,Cc1ccc(C(=O)Nc2cc(N3CCN(C)CC3)c(F)c(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCOCC3)nc12,10,2,0,4.470420000000003,625.253684112001,9.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.654172271855527,0.3458277281444726,0.95
CHEMBL3641192,COc1ccc(NC(=O)c2ccc(C)c(N(C)c3ncnc4cnc(N5CCOCC5)nc34)c2)cc1C(F)(F)F,9,1,0,4.612420000000005,553.2049223520007,7.74,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.2519040912948,-0.5119040912948005,-1.41
CHEMBL3124950,CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)sc4c3C(=O)O)c2)c1,7,3,0,6.188780000000005,540.1467408680006,6.54,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.002268055332483,-0.4622680553324834,-1.27
CHEMBL3966257,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOC(C)(C)C2)nc(N2CCOCC2)n1,7,1,0,5.1749200000000055,555.245724544001,8.67,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.814898978343162,-0.14489897834316245,-0.4
CHEMBL3960436,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)c1,6,1,0,5.001320000000005,526.2191754480008,8.94,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.813178610055646,0.12682138994435377,0.35
CHEMBL1950981,O=C(NCCO)c1cc(Oc2ccc3nc(Nc4ccc(Br)cc4)ncc3c2)ccn1,7,3,1,4.045300000000002,479.0593015360006,5.07,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.130482537647574,-1.060482537647574,-2.91
CHEMBL3694035,Cc1ccc(C(=O)Nc2cc(N(C)CCN(C)C)cc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N(C)C)nc12,10,3,0,4.388920000000002,582.279090336001,8.1,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.383353174886313,-0.2833531748863134,-0.78
CHEMBL3947386,C#Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1F,5,3,1,3.7154000000000016,456.1233832440005,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.985995429069347,0.014004570930652882,0.04
CHEMBL3960088,Cc1cc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)ccc1Oc1cc(NC(=O)C2CC2)ncn1,5,3,0,6.242020000000005,505.1128518080006,7.01,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.310551641519388,-0.3005516415193883,-0.83
CHEMBL3651648,CC(C)CNc1nccc(-c2nc(C3CC3)[nH]c2-c2cc(F)cc(NS(C)(=O)=O)c2Cl)n1,6,3,1,4.643000000000003,478.13540090800063,8.3,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.003837101470934,0.29616289852906696,0.81
CHEMBL3694198,Cc1ccc(C(=O)Nc2ccc(N(C)CCN(C)C)c(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCc3ccncc3)nc12,10,3,0,5.747820000000004,630.279090336001,8.52,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.67920447996792,-0.15920447996792042,-0.44
CHEMBL3661293,COc1cc(-c2ccc3ncnc(Nc4ccccc4F)c3c2)ccc1O,5,2,1,4.893700000000003,361.1226549720004,6.234999999999999,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.424562808618334,-0.18956280861833452,-0.52
CHEMBL584739,CCOC(=O)N1C2CCC1CC(c1ccnc3c(-c4ccc(Cl)c(OC)c4)c(-c4ccncc4)nn13)C2,7,0,0,5.987200000000007,517.1880674360008,7.27,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.609505988185367,-0.33950598818536726,-0.93
CHEMBL4857725,O=C(Nc1ccc(Oc2ncnc3ccccc23)cc1)Nc1cccc(C(F)(F)F)c1,4,2,0,6.084900000000003,424.1147103800004,5.9,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.192258224954157,-0.292258224954157,-0.8
CHEMBL1822262,COc1n[nH]c2ncc(NC(=O)c3c(F)ccc(NS(=O)(=O)c4cccnc4)c3F)cc12,7,3,1,2.692800000000001,460.0765303680004,9.3,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.767232211239094,0.532767788760907,1.46
CHEMBL2315066,Nc1ncc(-c2cccnc2)c2scc(-c3cccc(NC(=O)C4CCCCC4)c3)c12,5,2,0,6.126300000000004,428.1670823880007,5.81,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.558642201349865,-0.748642201349865,-2.06
CHEMBL3930387,CC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3cc(NC(=O)C4CC4)ncn3)c(F)c2)ccc1Cl,5,3,0,6.165600000000003,505.1128518080006,6.82,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.178216190691448,-0.35821619069144806,-0.98
CHEMBL3577122,Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1-c1cc2cnc(N)nc2nc1C,5,3,1,4.587640000000002,410.2230377040008,8.1,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.6072548004290015,0.49274519957099816,1.35
CHEMBL3641155,COc1c(CNC(C)C)cc(C(F)(F)F)cc1NC(=O)c1ccc(C)c(Nc2ncnc3cnc(N4CCOCC4)nc23)c1,10,3,0,5.086120000000003,610.262771576001,8.3,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.446378422015327,-0.14637842201532614,-0.4
CHEMBL400308,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(C2=NCCN2)c1,7,3,1,3.617300000000001,451.14559590800064,6.82,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.521660057664236,0.29833994233576444,0.82
CHEMBL3732311,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncncc23)c1F,5,2,1,2.6188,380.0754677480005,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.94321182182396,0.056788178176040205,0.16
CHEMBL2315073,Cc1noc(C)c1NC(=O)Nc1cccc(-c2csc3c(-c4cccnc4)cnc(N)c23)c1,7,3,0,5.856340000000004,456.13684488000064,6.16,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.544681760856789,-0.38468176085678873,-1.06
CHEMBL3937040,COc1ccc(C(=O)Nc2cnc(C)c(-c3cc(N4CCOCC4)c(=O)n(C)c3)c2)cc1C(F)(F)F,7,1,0,3.872020000000002,502.1827899400007,8.57,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.9360881772858365,0.6339118227141638,1.74
CHEMBL248398,O=C(NC1CC1)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,6,3,1,4.159700000000002,466.1452615600005,6.72,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.389151020486114,0.3308489795138856,0.91
